,date,blue,green,red,nir,swir1,swir2,therm,tcb,tcg,tcw
183,2002-08-31 00:00:00,0.0465,0.0637,0.0691,0.1745,0.2071,0.1357,0.3042,0.2707,0.0634,-0.154
184,2002-09-24 00:00:00,0.0527,0.0649,0.0705,0.1813,0.2141,0.1337,0.2833,0.2788,0.0671,-0.1553
185,2002-10-02 00:00:00,0.0428,0.0615,0.0693,0.1541,0.1682,0.1179,0.1656,0.2411,0.0508,-0.1211
186,2002-10-18 00:00:00,0.0799,0.0982,0.1095,0.1911,0.2261,0.1606,0.1425,0.3354,0.0401,-0.1583
187,2002-11-03 00:00:00,0.0591,0.0752,0.0893,0.1616,0.2215,0.1685,0.0898,0.2939,0.0339,-0.1774
188,2002-11-27 00:00:00,0.0522,0.065,0.0851,0.1569,0.2182,0.1137,0.0581,0.2694,0.0435,-0.1461
189,2003-02-07 00:00:00,0.0361,0.0366,0.0493,0.0756,0.14,0.0885,0.0031,0.1576,0.0091,-0.1107
190,2003-02-23 00:00:00,0.0517,0.0578,0.0636,0.0922,0.0949,0.0646,0.0084,0.1674,0.0115,-0.053
191,2003-05-14 00:00:00,0.03,0.0398,0.0373,0.0777,0.0762,0.0542,0.2325,0.1243,0.0219,-0.0492
192,2003-05-22 00:00:00,0.0339,0.0435,0.0465,0.1172,0.0996,0.0584,0.2979,0.1627,0.0467,-0.0563
193,2003-06-15 00:00:00,0.041,0.0515,0.0523,0.1525,0.1259,0.0726,0.3205,0.2025,0.0669,-0.0723
194,2003-07-01 00:00:00,0.0387,0.0557,0.0558,0.1783,0.1344,0.0803,0.271,0.2249,0.084,-0.0759
195,2003-07-17 00:00:00,0.0369,0.0569,0.0541,0.1782,0.1671,0.106,0.3486,0.2403,0.0811,-0.1142
196,2003-07-25 00:00:00,0.0448,0.0605,0.056,0.2023,0.157,0.0864,0.2882,0.2506,0.1,-0.0891
197,2003-08-10 00:00:00,0.0422,0.0594,0.0599,0.2251,0.1859,0.0998,0.2785,0.277,0.1149,-0.1116
198,2003-08-18 00:00:00,0.0474,0.0668,0.0681,0.1964,0.2256,0.1294,0.3326,0.2885,0.0814,-0.1581
199,2003-09-03 00:00:00,0.0478,0.0672,0.069,0.2097,0.2242,0.1302,0.2918,0.2966,0.0912,-0.1547
200,2003-09-19 00:00:00,0.0421,0.063,0.0659,0.2066,0.2191,0.122,0.254,0.2867,0.0933,-0.1488
201,2003-09-27 00:00:00,0.0452,0.0611,0.0675,0.2016,0.2251,0.1294,0.2882,0.2881,0.0874,-0.1582
202,2003-10-05 00:00:00,0.0528,0.0667,0.0777,0.1997,0.2237,0.1375,0.2238,0.298,0.0772,-0.158
203,2003-10-13 00:00:00,0.0452,0.0544,0.0694,0.1797,0.212,0.1232,0.1601,0.2683,0.0714,-0.1505
204,2003-10-21 00:00:00,0.044,0.0616,0.0761,0.1759,0.2437,0.1439,0.1973,0.2873,0.0607,-0.182
205,2003-10-29 00:00:00,0.0722,0.0882,0.1117,0.2072,0.3046,0.2426,0.1216,0.3838,0.0434,-0.2603
206,2004-03-21 00:00:00,0.0326,0.0329,0.0324,0.0506,0.0704,0.0478,0.1271,0.1004,0.0048,-0.0495
207,2004-03-29 00:00:00,0.0455,0.0429,0.0428,0.066,0.0592,0.0434,0.0996,0.1173,0.0083,-0.0305
208,2004-04-06 00:00:00,0.0248,0.0262,0.0269,0.0571,0.0611,0.0404,0.1974,0.0921,0.0165,-0.0407
209,2004-04-22 00:00:00,0.029,0.0321,0.0289,0.073,0.0546,0.0304,0.1709,0.1013,0.0276,-0.0251
210,2004-04-30 00:00:00,0.0249,0.0367,0.0345,0.0777,0.0835,0.058,0.2282,0.1236,0.0242,-0.0582
211,2004-05-16 00:00:00,0.0375,0.0559,0.0555,0.1406,0.1182,0.0769,0.2325,0.1971,0.0549,-0.0703
212,2004-05-24 00:00:00,0.0355,0.0454,0.0505,0.1659,0.1005,0.0551,0.2386,0.1935,0.0832,-0.0437
213,2004-06-01 00:00:00,0.0358,0.0546,0.052,0.1759,0.101,0.0558,0.271,0.2043,0.0882,-0.0402
214,2004-06-17 00:00:00,0.0292,0.0515,0.0521,0.18,0.1174,0.065,0.3165,0.2113,0.0918,-0.0569
215,2004-06-25 00:00:00,0.0355,0.0538,0.0501,0.2005,0.1205,0.0625,0.2931,0.2246,0.1079,-0.0535
216,2004-07-03 00:00:00,0.0379,0.0554,0.0527,0.191,0.1359,0.0777,0.2793,0.2301,0.0962,-0.0739
217,2004-07-11 00:00:00,0.039,0.0609,0.0545,0.2306,0.1607,0.0896,0.2882,0.2669,0.1236,-0.0886
218,2004-07-27 00:00:00,0.0397,0.0648,0.0596,0.2372,0.194,0.1084,0.336,0.29,0.1227,-0.1191
219,2004-08-04 00:00:00,0.0466,0.0702,0.0706,0.2352,0.2335,0.1278,0.296,0.3155,0.1106,-0.1535
220,2004-08-12 00:00:00,0.0565,0.075,0.0813,0.2592,0.2415,0.139,0.3218,0.3443,0.1201,-0.1565
221,2004-08-20 00:00:00,0.0472,0.0669,0.0711,0.2193,0.2461,0.1559,0.3246,0.3158,0.0942,-0.1828
222,2004-08-28 00:00:00,0.0405,0.0627,0.0681,0.2383,0.2283,0.131,0.2979,0.3106,0.1164,-0.1538
223,2004-09-05 00:00:00,0.0452,0.0682,0.0728,0.217,0.2463,0.159,0.2752,0.3164,0.0912,-0.1846
224,2004-09-21 00:00:00,0.0419,0.0675,0.0731,0.2033,0.2488,0.1611,0.2238,0.309,0.0805,-0.1904
225,2004-09-29 00:00:00,0.0545,0.0723,0.0904,0.2152,0.2612,0.1708,0.2537,0.3361,0.077,-0.1957
226,2004-10-07 00:00:00,0.0539,0.0727,0.0902,0.2083,0.268,0.1753,0.215,0.3352,0.0709,-0.2044
227,2004-11-08 00:00:00,0.0453,0.0703,0.081,0.174,0.2169,0.1304,0.0849,0.2813,0.0566,-0.1525
228,2004-11-16 00:00:00,0.0508,0.0605,0.0761,0.1663,0.1737,0.0984,0.1046,0.2502,0.0588,-0.1084
229,2005-04-09 00:00:00,0.0376,0.0425,0.0453,0.089,0.099,0.0647,0.1159,0.1475,0.0236,-0.0657
230,2005-05-19 00:00:00,0.0267,0.0308,0.0236,0.056,0.0345,0.0152,0.1518,0.0778,0.0196,-0.0074
231,2005-05-27 00:00:00,0.0275,0.0342,0.0312,0.1089,0.0749,0.0332,0.2833,0.1307,0.0544,-0.0325
232,2005-06-04 00:00:00,0.0252,0.038,0.0301,0.1071,0.0794,0.0483,0.254,0.1351,0.0508,-0.0448
233,2005-06-12 00:00:00,0.0232,0.0349,0.0287,0.1294,0.0658,0.035,0.2436,0.1381,0.0722,-0.0242
234,2005-06-20 00:00:00,0.0351,0.0578,0.0517,0.2177,0.1227,0.0654,0.254,0.2383,0.1196,-0.0521
235,2005-07-06 00:00:00,0.0377,0.0686,0.0635,0.2406,0.1509,0.084,0.2793,0.2761,0.1265,-0.0723
236,2005-07-14 00:00:00,0.0339,0.0606,0.0561,0.2432,0.1527,0.088,0.3027,0.2709,0.134,-0.0794
237,2005-07-22 00:00:00,0.043,0.0695,0.0669,0.2521,0.191,0.1029,0.3001,0.303,0.1301,-0.1074
238,2005-07-30 00:00:00,0.0447,0.0667,0.0664,0.252,0.1936,0.1053,0.3075,0.3032,0.1303,-0.1114
239,2005-08-07 00:00:00,0.0418,0.0693,0.0757,0.2442,0.2177,0.1306,0.3205,0.3178,0.1157,-0.1414
240,2005-08-15 00:00:00,0.0452,0.0726,0.0803,0.2484,0.2308,0.1378,0.3123,0.3306,0.1145,-0.1517
241,2005-08-23 00:00:00,0.0474,0.0739,0.0829,0.2375,0.2521,0.1609,0.3124,0.3388,0.1006,-0.1813
242,2005-08-31 00:00:00,0.0453,0.0718,0.0835,0.2397,0.2668,0.1546,0.3027,0.3422,0.1037,-0.1874
243,2005-09-08 00:00:00,0.0727,0.0993,0.1081,0.2543,0.2998,0.2064,0.2583,0.4036,0.0853,-0.2246
244,2005-09-24 00:00:00,0.0498,0.0686,0.081,0.2106,0.2277,0.1349,0.1883,0.3069,0.0847,-0.1557
245,2005-10-10 00:00:00,0.0559,0.0795,0.0958,0.2102,0.277,0.1867,0.2062,0.3481,0.0662,-0.214
246,2005-11-19 00:00:00,0.0635,0.0805,0.0875,0.1837,0.2206,0.1369,0.034,0.3011,0.055,-0.1525
247,2006-04-20 00:00:00,0.0685,0.0721,0.0686,0.0769,0.0695,0.0419,0.1189,0.1575,-0.0056,-0.0199
248,2006-04-28 00:00:00,0.0212,0.0203,0.0201,0.0376,0.0379,0.0254,0.1974,0.0632,0.0084,-0.023
249,2006-05-06 00:00:00,0.0301,0.0263,0.0293,0.0517,0.0519,0.0329,0.2062,0.0868,0.0112,-0.03
250,2006-06-07 00:00:00,0.0315,0.0425,0.0394,0.0932,0.073,0.0454,0.2194,0.1328,0.0336,-0.0374
251,2006-06-15 00:00:00,0.0184,0.0219,0.0208,0.0671,0.0354,0.0195,0.2537,0.0785,0.0324,-0.0114
252,2006-06-23 00:00:00,0.021,0.0298,0.0267,0.0794,0.0651,0.0314,0.3165,0.1047,0.0354,-0.033
253,2006-07-01 00:00:00,0.0322,0.0386,0.0318,0.1062,0.0645,0.0359,0.2931,0.1297,0.0498,-0.0264
254,2006-07-09 00:00:00,0.0389,0.0511,0.0493,0.1306,0.0861,0.0564,0.3165,0.1714,0.0538,-0.0407
255,2006-07-17 00:00:00,0.036,0.0537,0.0499,0.1732,0.1244,0.0744,0.3266,0.2129,0.0846,-0.0688
256,2006-07-25 00:00:00,0.0411,0.0627,0.0588,0.2038,0.1424,0.0878,0.2877,0.2489,0.0998,-0.0785
257,2006-08-02 00:00:00,0.0458,0.0643,0.061,0.2218,0.1535,0.091,0.2882,0.2663,0.1114,-0.0834
258,2006-08-18 00:00:00,0.042,0.0649,0.0613,0.2138,0.1546,0.0919,0.2979,0.2619,0.1053,-0.0861
259,2006-08-26 00:00:00,0.0438,0.0665,0.0618,0.2121,0.2029,0.1168,0.296,0.2831,0.0994,-0.134
260,2006-09-11 00:00:00,0.0496,0.0689,0.0734,0.2042,0.223,0.1334,0.296,0.2973,0.0836,-0.1551
261,2006-09-27 00:00:00,0.053,0.0675,0.0807,0.1873,0.2186,0.1363,0.2793,0.2911,0.0659,-0.1551
262,2006-10-13 00:00:00,0.0396,0.0592,0.0722,0.1899,0.1984,0.133,0.2238,0.2746,0.0766,-0.1436
263,2006-10-21 00:00:00,0.0532,0.068,0.0849,0.2042,0.2103,0.1394,0.1437,0.3015,0.0766,-0.1466
264,2006-10-29 00:00:00,0.0604,0.0769,0.0844,0.1763,0.2039,0.1323,0.1564,0.2867,0.0527,-0.1415
265,2007-03-22 00:00:00,0.0319,0.0392,0.0432,0.0653,0.0757,0.0534,0.0898,0.1203,0.0091,-0.0491
266,2007-03-30 00:00:00,0.0264,0.0256,0.0316,0.0609,0.0818,0.0555,0.1547,0.1069,0.0149,-0.0619
267,2007-04-15 00:00:00,0.0263,0.0302,0.0269,0.0626,0.0559,0.0287,0.1159,0.0929,0.0214,-0.0281
268,2007-04-23 00:00:00,0.0178,0.0198,0.0269,0.0608,0.0532,0.0336,0.1883,0.0861,0.0229,-0.0319
269,2007-05-09 00:00:00,0.0393,0.0471,0.0458,0.1059,0.1134,0.07,0.2455,0.1654,0.0347,-0.0743
270,2007-05-17 00:00:00,0.0386,0.0499,0.0517,0.1508,0.1152,0.0676,0.2284,0.1955,0.0673,-0.0629
271,2007-06-10 00:00:00,0.042,0.0611,0.0599,0.1707,0.1177,0.0718,0.2368,0.2186,0.0755,-0.0584
272,2007-06-18 00:00:00,0.0321,0.0532,0.053,0.1906,0.1385,0.0748,0.2931,0.2281,0.0976,-0.0745
273,2007-06-26 00:00:00,0.0347,0.0576,0.0542,0.1695,0.1571,0.0845,0.3165,0.2271,0.0774,-0.0959
274,2007-07-04 00:00:00,0.0393,0.0602,0.0542,0.1938,0.1404,0.0806,0.3313,0.2369,0.096,-0.0767
275,2007-07-12 00:00:00,0.0489,0.0738,0.0677,0.2248,0.1723,0.0981,0.2793,0.2838,0.1069,-0.0958
276,2007-07-28 00:00:00,0.0396,0.0632,0.0536,0.2127,0.167,0.0956,0.3165,0.2605,0.1084,-0.0999
277,2007-08-13 00:00:00,0.0418,0.0673,0.0651,0.2108,0.183,0.1122,0.296,0.2768,0.0976,-0.1168
278,2007-08-21 00:00:00,0.0499,0.0674,0.0709,0.232,0.2057,0.1069,0.2735,0.2997,0.111,-0.1228
279,2007-08-29 00:00:00,0.0411,0.0679,0.069,0.2213,0.2026,0.1271,0.3001,0.2947,0.1018,-0.1359
280,2007-09-14 00:00:00,0.0493,0.0735,0.0774,0.2135,0.1927,0.1202,0.2325,0.2942,0.0899,-0.1224
281,2007-09-22 00:00:00,0.0749,0.0901,0.1003,0.2461,0.2439,0.1499,0.1601,0.3606,0.0925,-0.1578
282,2007-10-08 00:00:00,0.073,0.0927,0.1007,0.2164,0.2086,0.1411,0.0932,0.3314,0.0697,-0.1336
283,2007-10-24 00:00:00,0.0409,0.0588,0.0746,0.1819,0.1932,0.1164,0.1547,0.2659,0.0713,-0.1307
284,2007-11-09 00:00:00,0.0434,0.0531,0.0661,0.1559,0.1746,0.1132,0.0989,0.2379,0.0562,-0.1249
285,2007-11-25 00:00:00,0.0539,0.0653,0.0782,0.1759,0.2162,0.1233,0.034,0.2786,0.0603,-0.1489
286,2008-05-03 00:00:00,0.0314,0.0301,0.0313,0.0527,0.05,0.0294,0.1921,0.0889,0.0105,-0.0249
287,2008-05-11 00:00:00,0.0963,0.1026,0.1055,0.1511,0.1539,0.1127,0.0293,0.2817,0.0137,-0.0876
288,2008-05-19 00:00:00,0.0229,0.0292,0.0217,0.0767,0.0604,0.0358,0.2686,0.1001,0.0349,-0.0346
289,2008-06-04 00:00:00,0.0377,0.0462,0.0455,0.1465,0.0825,0.048,0.1816,0.1731,0.0708,-0.0322
290,2008-06-20 00:00:00,0.0546,0.0727,0.0652,0.2011,0.1335,0.0781,0.1601,0.2528,0.0915,-0.0626
291,2008-06-28 00:00:00,0.0376,0.0567,0.0539,0.1811,0.1361,0.0868,0.3001,0.2277,0.0862,-0.0809
292,2008-07-06 00:00:00,0.0365,0.0525,0.0506,0.2047,0.1319,0.0738,0.2979,0.2332,0.1095,-0.0674
293,2008-07-22 00:00:00,0.0478,0.0646,0.0597,0.2337,0.1616,0.0863,0.2537,0.2744,0.1218,-0.084
294,2008-07-30 00:00:00,0.0325,0.0613,0.0604,0.2292,0.1832,0.1072,0.3042,0.2793,0.118,-0.1132
295,2008-08-07 00:00:00,0.0415,0.0663,0.0641,0.2441,0.1777,0.0892,0.2637,0.2879,0.1281,-0.0931
296,2008-08-15 00:00:00,0.0452,0.0648,0.0694,0.2367,0.2165,0.1307,0.3246,0.3085,0.1133,-0.1449
297,2008-08-23 00:00:00,0.0442,0.063,0.0682,0.2389,0.2104,0.1192,0.2979,0.3036,0.1179,-0.1341
298,2008-08-31 00:00:00,0.0445,0.0658,0.0737,0.2346,0.2302,0.1437,0.2238,0.3172,0.1075,-0.1611
299,2008-09-08 00:00:00,0.0519,0.0722,0.0846,0.2356,0.2512,0.1469,0.2833,0.3353,0.0999,-0.1722
300,2008-09-16 00:00:00,0.0564,0.077,0.0906,0.2271,0.2576,0.1667,0.2918,0.3433,0.0856,-0.1873
301,2008-09-24 00:00:00,0.0527,0.0714,0.0872,0.2135,0.2396,0.151,0.213,0.3212,0.0805,-0.1705
302,2008-10-26 00:00:00,0.0583,0.0791,0.0982,0.2164,0.2852,0.1776,0.1816,0.3538,0.071,-0.212
303,2009-03-27 00:00:00,0.0424,0.0457,0.0486,0.0759,0.0737,0.0521,0.1093,0.1332,0.0119,-0.0415
304,2009-04-04 00:00:00,0.0281,0.0329,0.0378,0.0662,0.0785,0.0504,0.0989,0.1146,0.0149,-0.052
305,2009-04-20 00:00:00,0.0297,0.0362,0.041,0.0855,0.1036,0.0617,0.2637,0.1396,0.026,-0.0705
306,2009-05-22 00:00:00,0.0278,0.0362,0.0359,0.1306,0.0901,0.071,0.2785,0.1602,0.0633,-0.0598
307,2009-05-30 00:00:00,0.0333,0.0427,0.0424,0.1186,0.1167,0.0692,0.3205,0.1686,0.0485,-0.0757
308,2009-06-07 00:00:00,0.0327,0.0401,0.0397,0.1436,0.102,0.0571,0.2284,0.1729,0.0721,-0.0548
309,2009-06-15 00:00:00,0.044,0.0576,0.0457,0.1605,0.12,0.07,0.2325,0.2041,0.0751,-0.0659
310,2009-06-23 00:00:00,0.0318,0.0479,0.0416,0.1716,0.119,0.0568,0.2833,0.1983,0.0919,-0.0586
311,2009-07-01 00:00:00,0.0306,0.0543,0.0463,0.1762,0.1283,0.0781,0.3165,0.2138,0.0889,-0.0743
312,2009-07-09 00:00:00,0.0428,0.0607,0.0595,0.2334,0.1461,0.0836,0.2833,0.266,0.1237,-0.0728
313,2009-07-17 00:00:00,0.0397,0.0687,0.0636,0.2263,0.1916,0.1097,0.3486,0.2871,0.111,-0.1183
314,2009-07-25 00:00:00,0.0439,0.0688,0.0717,0.2371,0.2091,0.1152,0.3453,0.3055,0.1141,-0.1288
315,2009-08-02 00:00:00,0.0581,0.0815,0.0886,0.266,0.2832,0.1683,0.3083,0.3751,0.1159,-0.1978
316,2009-08-18 00:00:00,0.0541,0.0792,0.087,0.2419,0.2588,0.1625,0.296,0.3496,0.0996,-0.1834
317,2009-08-26 00:00:00,0.0562,0.0778,0.0923,0.2501,0.273,0.1657,0.2882,0.3623,0.103,-0.192
318,2009-09-03 00:00:00,0.0471,0.0743,0.0837,0.2214,0.2712,0.1759,0.2667,0.3396,0.0852,-0.2063
319,2009-09-11 00:00:00,0.0553,0.0787,0.0902,0.2401,0.2857,0.1633,0.3123,0.359,0.0964,-0.2017
320,2009-09-19 00:00:00,0.0529,0.0821,0.0881,0.2094,0.2457,0.1759,0.2625,0.3316,0.0709,-0.1882
321,2009-09-27 00:00:00,0.0685,0.0855,0.0959,0.2383,0.2843,0.1866,0.2785,0.3716,0.0852,-0.2117
322,2009-10-05 00:00:00,0.0607,0.0788,0.0908,0.2129,0.2905,0.1772,0.1378,0.3496,0.0716,-0.2184
323,2010-03-14 00:00:00,0.087,0.091,0.0996,0.1226,0.0976,0.0696,0.0499,0.2277,0.0043,-0.033
324,2010-04-15 00:00:00,0.0874,0.1089,0.1072,0.1607,0.2109,0.1617,0.1236,0.3182,0.0134,-0.1529
325,2010-04-23 00:00:00,0.0327,0.0344,0.0374,0.088,0.1022,0.0607,0.213,0.1382,0.0298,-0.0699
326,2010-05-01 00:00:00,0.0322,0.0471,0.0432,0.0912,0.1084,0.0677,0.1838,0.152,0.0258,-0.0734
327,2010-05-09 00:00:00,0.0441,0.0555,0.0623,0.1564,0.1235,0.08,0.2487,0.2135,0.0626,-0.0704
328,2010-06-18 00:00:00,0.0424,0.064,0.0593,0.1865,0.1351,0.0814,0.2877,0.2363,0.0862,-0.0726
329,2010-06-26 00:00:00,0.0354,0.0517,0.0515,0.1937,0.1363,0.0769,0.3171,0.2289,0.1002,-0.0744
330,2010-07-04 00:00:00,0.032,0.0509,0.0546,0.182,0.1412,0.079,0.3083,0.2249,0.0898,-0.0806
331,2010-07-12 00:00:00,0.0353,0.0511,0.0493,0.2086,0.1516,0.0784,0.3171,0.2411,0.1131,-0.0836
332,2010-07-20 00:00:00,0.0324,0.0593,0.0613,0.2153,0.1841,0.0994,0.3683,0.2694,0.1081,-0.1119
333,2010-07-28 00:00:00,0.0441,0.069,0.0666,0.2393,0.2239,0.1327,0.3266,0.3127,0.1157,-0.1507
334,2010-08-05 00:00:00,0.0473,0.0691,0.0723,0.2233,0.2456,0.15,0.3446,0.3182,0.0972,-0.1773
335,2010-08-13 00:00:00,0.0467,0.0717,0.0793,0.2363,0.2573,0.1544,0.336,0.3352,0.1029,-0.1827
336,2010-08-21 00:00:00,0.0655,0.0948,0.1027,0.2715,0.297,0.1906,0.2625,0.4026,0.106,-0.2124
337,2010-08-29 00:00:00,0.0541,0.0738,0.0835,0.2356,0.2677,0.1642,0.2487,0.345,0.0972,-0.1939
338,2010-09-06 00:00:00,0.0468,0.072,0.0787,0.2187,0.2829,0.1769,0.296,0.3381,0.0859,-0.2174
339,2010-09-22 00:00:00,0.0445,0.0761,0.0797,0.2178,0.2686,0.1719,0.2238,0.3338,0.0849,-0.2038
340,2010-10-16 00:00:00,0.0711,0.0933,0.1097,0.2652,0.3182,0.1963,0.1816,0.4113,0.0962,-0.2295
341,2011-03-09 00:00:00,0.0515,0.0563,0.0655,0.0929,0.0747,0.0439,0.0758,0.157,0.0145,-0.0262
342,2011-04-18 00:00:00,0.0321,0.0393,0.0396,0.0589,0.0595,0.0454,0.1702,0.1078,0.0069,-0.0355
343,2011-05-04 00:00:00,0.0298,0.0535,0.054,0.1102,0.1092,0.0668,0.2455,0.1711,0.0347,-0.0651
344,2011-05-12 00:00:00,0.0561,0.067,0.0757,0.1803,0.1309,0.0787,0.1437,0.2439,0.0707,-0.0631
345,2011-05-20 00:00:00,0.0343,0.0518,0.0524,0.1528,0.1013,0.066,0.254,0.1922,0.0691,-0.0516
346,2011-06-21 00:00:00,0.0316,0.0472,0.0434,0.1569,0.1175,0.055,0.3001,0.1897,0.0798,-0.0589
347,2011-07-07 00:00:00,0.0364,0.0575,0.0517,0.196,0.114,0.06,0.2918,0.222,0.103,-0.0471
348,2011-07-15 00:00:00,0.0441,0.0601,0.0505,0.2397,0.1226,0.0683,0.2686,0.2537,0.1353,-0.0491
349,2011-07-23 00:00:00,0.0312,0.0529,0.0536,0.216,0.1413,0.0817,0.2918,0.2452,0.1166,-0.0756
350,2011-07-31 00:00:00,0.0365,0.0574,0.0565,0.2132,0.1502,0.0861,0.2931,0.2519,0.1105,-0.0829
351,2011-08-08 00:00:00,0.0429,0.0717,0.0718,0.2249,0.1562,0.0955,0.2793,0.2784,0.1067,-0.0826
352,2011-08-16 00:00:00,0.0423,0.0678,0.0707,0.2149,0.1943,0.1124,0.2931,0.2862,0.0978,-0.1219
353,2011-08-24 00:00:00,0.0491,0.0788,0.0776,0.2144,0.2004,0.1198,0.2918,0.2993,0.0895,-0.1261
354,2011-09-01 00:00:00,0.0532,0.0725,0.0787,0.2163,0.2182,0.1349,0.2686,0.3083,0.089,-0.1479
355,2011-09-09 00:00:00,0.058,0.0785,0.0815,0.2107,0.2145,0.1468,0.2835,0.3117,0.0793,-0.1515
356,2011-09-17 00:00:00,0.066,0.0878,0.0932,0.2417,0.2563,0.1618,0.1974,0.358,0.0927,-0.1773
357,2011-10-19 00:00:00,0.0485,0.0611,0.0757,0.2056,0.2,0.1137,0.1709,0.2841,0.0883,-0.128
358,2011-10-27 00:00:00,0.0591,0.0749,0.0827,0.1862,0.2006,0.1227,0.1189,0.2871,0.0634,-0.1324
359,2011-12-06 00:00:00,0.0604,0.0782,0.0894,0.1834,0.2506,0.1582,0.0279,0.3147,0.0518,-0.1859
360,2012-05-30 00:00:00,0.026,0.0347,0.0294,0.098,0.0769,0.0488,0.2686,0.1276,0.0445,-0.046
361,2012-06-15 00:00:00,0.0361,0.0495,0.0483,0.1602,0.1205,0.0675,0.2436,0.2,0.077,-0.0658
362,2012-08-02 00:00:00,0.0433,0.0667,0.0664,0.2421,0.2215,0.1276,0.336,0.3112,0.1194,-0.146
363,2012-09-03 00:00:00,0.0555,0.0754,0.0851,0.2313,0.2575,0.1696,0.3123,0.3424,0.0917,-0.1903
364,2012-09-19 00:00:00,0.0626,0.084,0.0933,0.2338,0.2788,0.1791,0.2931,0.3623,0.0852,-0.2056
365,2012-10-05 00:00:00,0.0563,0.0781,0.0913,0.2266,0.2893,0.1881,0.2233,0.3587,0.0815,-0.2217
366,2012-11-06 00:00:00,0.0491,0.0725,0.088,0.1972,0.2296,0.1374,0.1547,0.3057,0.0695,-0.1582
